FileName,EmoClass
MSP-PODCAST_1496_1095_0002.wav,N
MSP-PODCAST_1496_1095_0004.wav,D
MSP-PODCAST_1496_1097_0001.wav,H
MSP-PODCAST_1496_1101_0006.wav,H
MSP-PODCAST_1496_1120_0001.wav,N
MSP-PODCAST_1529_0028_0004.wav,H
MSP-PODCAST_1529_0034_0001.wav,N
MSP-PODCAST_1529_0034_0004.wav,H
MSP-PODCAST_1529_0034_0005.wav,N
MSP-PODCAST_1529_0034_0006.wav,H
MSP-PODCAST_1529_0034_0008.wav,H
MSP-PODCAST_1529_0045_0001.wav,H
MSP-PODCAST_1529_0045_0011.wav,H
MSP-PODCAST_1529_0056.wav,H
MSP-PODCAST_1529_0103_0006.wav,N
MSP-PODCAST_1529_0106.wav,H
MSP-PODCAST_1529_0121.wav,X
MSP-PODCAST_1529_0122.wav,N
MSP-PODCAST_1529_0124_0001.wav,C
MSP-PODCAST_1529_0124_0007.wav,N
MSP-PODCAST_1529_0124_0008.wav,N
MSP-PODCAST_1529_0127_0001.wav,X
MSP-PODCAST_1529_0135.wav,H
MSP-PODCAST_1529_0141.wav,H
MSP-PODCAST_1529_0145_0001.wav,S
MSP-PODCAST_1529_0170.wav,D
MSP-PODCAST_1529_0172.wav,U
MSP-PODCAST_1529_0174_0001.wav,N
MSP-PODCAST_1529_0174_0004.wav,A
MSP-PODCAST_1529_0174_0006.wav,H
MSP-PODCAST_1529_0177.wav,H
MSP-PODCAST_1529_0185_0002.wav,N
MSP-PODCAST_1529_0185_0003.wav,H
MSP-PODCAST_1529_0185_0010.wav,N
MSP-PODCAST_1529_0185_0011.wav,U
MSP-PODCAST_1529_0185_0012.wav,N
MSP-PODCAST_1529_0185_0013.wav,H
MSP-PODCAST_1529_0195.wav,N
MSP-PODCAST_1529_0196_0003.wav,H
MSP-PODCAST_1529_0217_0002.wav,H
MSP-PODCAST_1529_0217_0004.wav,N
MSP-PODCAST_1529_0217_0006.wav,N
MSP-PODCAST_1529_0217_0009.wav,H
MSP-PODCAST_1529_0219_0002.wav,N
MSP-PODCAST_1529_0235.wav,H
MSP-PODCAST_1529_0242_0007.wav,H
MSP-PODCAST_1529_0244_0001.wav,N
MSP-PODCAST_1529_0244_0002.wav,O
MSP-PODCAST_1529_0244_0005.wav,X
MSP-PODCAST_1529_0254_0001.wav,O
MSP-PODCAST_1529_0254_0004.wav,H
MSP-PODCAST_1529_0254_0005.wav,X
MSP-PODCAST_1530_0012.wav,N
MSP-PODCAST_1530_0013.wav,X
MSP-PODCAST_1530_0020_0003.wav,H
MSP-PODCAST_1530_0020_0005.wav,C
MSP-PODCAST_1530_0039_0002.wav,N
MSP-PODCAST_1530_0039_0003.wav,N
MSP-PODCAST_1530_0068_0002.wav,N
MSP-PODCAST_1530_0080_0001.wav,X
MSP-PODCAST_1530_0080_0002.wav,H
MSP-PODCAST_1530_0080_0003.wav,X
MSP-PODCAST_1530_0080_0005.wav,N
MSP-PODCAST_1530_0080_0006.wav,N
MSP-PODCAST_1530_0080_0007.wav,S
MSP-PODCAST_1530_0080_0009.wav,N
MSP-PODCAST_1530_0080_0013.wav,C
MSP-PODCAST_1530_0080_0015.wav,X
MSP-PODCAST_1530_0080_0016.wav,X
MSP-PODCAST_1530_0080_0017.wav,X
MSP-PODCAST_1530_0080_0020.wav,C
MSP-PODCAST_1530_0080_0022.wav,H
MSP-PODCAST_1530_0080_0023.wav,O
MSP-PODCAST_1530_0080_0024.wav,N
MSP-PODCAST_1530_0080_0026.wav,X
MSP-PODCAST_1530_0080_0027.wav,H
MSP-PODCAST_1530_0091_0002.wav,H
MSP-PODCAST_1530_0091_0004.wav,N
MSP-PODCAST_1530_0095.wav,N
MSP-PODCAST_1530_0102_0002.wav,N
MSP-PODCAST_1530_0104_0001.wav,N
MSP-PODCAST_1530_0126_0003.wav,H
MSP-PODCAST_1530_0126_0004.wav,N
MSP-PODCAST_1530_0126_0005.wav,N
MSP-PODCAST_1530_0126_0006.wav,H
MSP-PODCAST_1530_0149.wav,C
MSP-PODCAST_1530_0157_0003.wav,H
MSP-PODCAST_1534_0032.wav,H
MSP-PODCAST_1534_0034.wav,X
MSP-PODCAST_1534_0035.wav,N
MSP-PODCAST_1534_0036.wav,X
MSP-PODCAST_1534_0037.wav,N
MSP-PODCAST_1534_0039.wav,N
MSP-PODCAST_1534_0044.wav,X
MSP-PODCAST_1534_0045_0001.wav,D
MSP-PODCAST_1534_0045_0002.wav,C
MSP-PODCAST_1534_0046.wav,N
MSP-PODCAST_1534_0047.wav,H
MSP-PODCAST_1534_0051.wav,H
MSP-PODCAST_1534_0054.wav,H
MSP-PODCAST_1534_0057.wav,N
MSP-PODCAST_1534_0065_0002.wav,N
MSP-PODCAST_1534_0065_0003.wav,N
MSP-PODCAST_1534_0065_0004.wav,N
MSP-PODCAST_1534_0065_0005.wav,D
MSP-PODCAST_1534_0065_0007.wav,X
MSP-PODCAST_1534_0065_0008.wav,N
MSP-PODCAST_1534_0065_0010.wav,N
MSP-PODCAST_1534_0065_0011.wav,N
MSP-PODCAST_1534_0065_0012.wav,H
MSP-PODCAST_1534_0065_0018.wav,H
MSP-PODCAST_1534_0065_0019.wav,N
MSP-PODCAST_1534_0065_0021.wav,H
MSP-PODCAST_1534_0065_0023.wav,N
MSP-PODCAST_1534_0065_0024.wav,H
MSP-PODCAST_1534_0067_0001.wav,N
MSP-PODCAST_1534_0067_0002.wav,D
MSP-PODCAST_1534_0067_0003.wav,U
MSP-PODCAST_1534_0067_0004.wav,O
MSP-PODCAST_1534_0067_0005.wav,N
MSP-PODCAST_1534_0067_0006.wav,U
MSP-PODCAST_1534_0070.wav,X
MSP-PODCAST_1534_0073.wav,C
MSP-PODCAST_1534_0078.wav,A
MSP-PODCAST_1534_0080.wav,U
MSP-PODCAST_1534_0081.wav,H
MSP-PODCAST_1534_0082.wav,N
MSP-PODCAST_1534_0085.wav,N
MSP-PODCAST_1534_0095_0001.wav,N
MSP-PODCAST_1534_0095_0002.wav,N
MSP-PODCAST_1534_0095_0003.wav,N
MSP-PODCAST_1534_0095_0004.wav,N
MSP-PODCAST_1534_0100_0001.wav,N
MSP-PODCAST_1534_0103.wav,D
MSP-PODCAST_1534_0107.wav,X
MSP-PODCAST_1566_0036_0002.wav,H
MSP-PODCAST_1566_0036_0004.wav,N
MSP-PODCAST_1566_0046.wav,C
MSP-PODCAST_1566_0065.wav,H
MSP-PODCAST_1659_0079_0001.wav,A
MSP-PODCAST_1659_0079_0002.wav,N
MSP-PODCAST_1659_0079_0004.wav,N
MSP-PODCAST_1659_0079_0005.wav,X
MSP-PODCAST_1659_0079_0006.wav,N
MSP-PODCAST_1659_0079_0007.wav,X
MSP-PODCAST_1659_0079_0008.wav,D
MSP-PODCAST_1659_0079_0009.wav,S
MSP-PODCAST_1659_0079_0010.wav,N
MSP-PODCAST_1659_0079_0011.wav,N
MSP-PODCAST_1659_0079_0012.wav,H
MSP-PODCAST_1659_0079_0014.wav,X
MSP-PODCAST_1659_0079_0015.wav,N
MSP-PODCAST_1659_0079_0016.wav,N
MSP-PODCAST_1659_0079_0017.wav,N
MSP-PODCAST_1659_0079_0019.wav,X
MSP-PODCAST_1659_0079_0020.wav,N
MSP-PODCAST_1659_0079_0021.wav,F
MSP-PODCAST_1659_0079_0023.wav,N
MSP-PODCAST_1659_0079_0024.wav,N
MSP-PODCAST_1659_0079_0025.wav,X
MSP-PODCAST_1659_0079_0026.wav,N
MSP-PODCAST_1659_0079_0027.wav,X
MSP-PODCAST_1659_0079_0028.wav,N
MSP-PODCAST_1659_0079_0029.wav,N
MSP-PODCAST_1659_0079_0030.wav,N
MSP-PODCAST_1659_0079_0031.wav,X
MSP-PODCAST_1659_0079_0033.wav,X
MSP-PODCAST_1659_0079_0034.wav,S
MSP-PODCAST_1659_0079_0035.wav,N
MSP-PODCAST_1659_0079_0036.wav,N
MSP-PODCAST_1659_0079_0037.wav,N
MSP-PODCAST_1659_0079_0038.wav,S
MSP-PODCAST_1659_0079_0039.wav,N
MSP-PODCAST_1659_0079_0041.wav,S
MSP-PODCAST_1659_0079_0042.wav,N
MSP-PODCAST_1659_0079_0043.wav,S
MSP-PODCAST_1659_0079_0045.wav,S
MSP-PODCAST_1659_0079_0047.wav,N
MSP-PODCAST_1659_0079_0048.wav,N
MSP-PODCAST_1659_0079_0049.wav,X
MSP-PODCAST_1659_0079_0050.wav,X
MSP-PODCAST_1659_0079_0052.wav,S
MSP-PODCAST_1659_0079_0053.wav,S
MSP-PODCAST_1659_0079_0054.wav,S
MSP-PODCAST_1659_0079_0055.wav,S
MSP-PODCAST_1659_0079_0056.wav,D
MSP-PODCAST_1659_0079_0057.wav,D
MSP-PODCAST_1659_0079_0058.wav,N
MSP-PODCAST_1659_0079_0060.wav,N
MSP-PODCAST_1659_0079_0062.wav,N
MSP-PODCAST_1659_0079_0063.wav,X
MSP-PODCAST_1659_0079_0064.wav,S
MSP-PODCAST_1659_0079_0065.wav,C
MSP-PODCAST_1659_0079_0066.wav,S
MSP-PODCAST_1659_0079_0070.wav,N
MSP-PODCAST_1659_0079_0071.wav,U
MSP-PODCAST_1659_0079_0072.wav,X
MSP-PODCAST_1659_0079_0074.wav,X
MSP-PODCAST_1659_0079_0076.wav,N
MSP-PODCAST_1659_0079_0077.wav,N
MSP-PODCAST_1659_0079_0078.wav,F
MSP-PODCAST_1659_0079_0080.wav,N
MSP-PODCAST_1659_0079_0081.wav,O
MSP-PODCAST_1659_0079_0082.wav,X
MSP-PODCAST_1659_0079_0083.wav,S
MSP-PODCAST_1659_0079_0084.wav,X
MSP-PODCAST_1659_0079_0085.wav,X
MSP-PODCAST_1659_0079_0087.wav,A
MSP-PODCAST_1659_0079_0088.wav,N
MSP-PODCAST_1702_0025.wav,N
MSP-PODCAST_1702_0027.wav,O
MSP-PODCAST_1702_0032.wav,U
MSP-PODCAST_1702_0047.wav,N
MSP-PODCAST_1702_0049.wav,N
MSP-PODCAST_1702_0051_0001.wav,X
MSP-PODCAST_1702_0051_0002.wav,N
MSP-PODCAST_1702_0051_0003.wav,X
MSP-PODCAST_1702_0053.wav,X
MSP-PODCAST_1702_0057.wav,N
MSP-PODCAST_1702_0059.wav,X
MSP-PODCAST_1702_0061.wav,N
MSP-PODCAST_1702_0069.wav,D
MSP-PODCAST_1702_0075.wav,U
MSP-PODCAST_1702_0085_0001.wav,N
MSP-PODCAST_1702_0085_0004.wav,H
MSP-PODCAST_1702_0085_0005.wav,X
MSP-PODCAST_1702_0085_0006.wav,N
MSP-PODCAST_1702_0085_0007.wav,N
MSP-PODCAST_1702_0085_0008.wav,H
MSP-PODCAST_1702_0103.wav,S
MSP-PODCAST_1702_0117.wav,N
MSP-PODCAST_1702_0119.wav,X
MSP-PODCAST_1702_0132.wav,N
MSP-PODCAST_1702_0144_0002.wav,N
MSP-PODCAST_1702_0144_0005.wav,N
MSP-PODCAST_1702_0156.wav,N
MSP-PODCAST_1702_0160.wav,N
MSP-PODCAST_1702_0164.wav,X
MSP-PODCAST_1702_0166_0005.wav,N
MSP-PODCAST_1702_0168.wav,N
MSP-PODCAST_1702_0182.wav,X
MSP-PODCAST_1702_0184.wav,D
MSP-PODCAST_1702_0188.wav,N
MSP-PODCAST_1702_0190.wav,X
MSP-PODCAST_1702_0193.wav,C
MSP-PODCAST_1702_0195.wav,H
MSP-PODCAST_1702_0201.wav,C
MSP-PODCAST_1702_0210.wav,O
MSP-PODCAST_1702_0223_0002.wav,H
MSP-PODCAST_1702_0238.wav,N
MSP-PODCAST_1702_0243.wav,X
MSP-PODCAST_1702_0262_0002.wav,A
MSP-PODCAST_1702_0262_0003.wav,H
MSP-PODCAST_1702_0262_0006.wav,U
MSP-PODCAST_1702_0262_0007.wav,N
MSP-PODCAST_1702_0265.wav,U
MSP-PODCAST_1702_0267.wav,H
MSP-PODCAST_1702_0269.wav,H
MSP-PODCAST_1702_0273.wav,X
MSP-PODCAST_1908_0092.wav,N
MSP-PODCAST_1908_0093.wav,N
MSP-PODCAST_1908_0096.wav,N
MSP-PODCAST_1908_0098.wav,N
MSP-PODCAST_1908_0099.wav,N
MSP-PODCAST_1908_0101.wav,H
MSP-PODCAST_1908_0103.wav,H
MSP-PODCAST_1908_0105.wav,N
MSP-PODCAST_1908_0106.wav,H
MSP-PODCAST_1908_0108.wav,H
MSP-PODCAST_1908_0110.wav,U
MSP-PODCAST_1908_0112.wav,X
MSP-PODCAST_1908_0113.wav,N
MSP-PODCAST_1908_0114.wav,N
MSP-PODCAST_1908_0115.wav,U
MSP-PODCAST_1908_0116.wav,N
MSP-PODCAST_1908_0143.wav,X
MSP-PODCAST_1908_0190.wav,H
MSP-PODCAST_1908_0193.wav,N
MSP-PODCAST_1908_0217.wav,N
MSP-PODCAST_1908_0218.wav,N
MSP-PODCAST_1908_0222.wav,H
MSP-PODCAST_1908_0274.wav,X
MSP-PODCAST_1908_0276.wav,A
MSP-PODCAST_1908_0368.wav,N
MSP-PODCAST_1908_0369.wav,N
MSP-PODCAST_1908_0370.wav,X
MSP-PODCAST_1908_0371.wav,X
MSP-PODCAST_1908_0494.wav,H
MSP-PODCAST_1908_0556.wav,H
MSP-PODCAST_1908_0569.wav,N
MSP-PODCAST_1908_0573.wav,N
MSP-PODCAST_1908_0574.wav,X
MSP-PODCAST_1908_0575.wav,N
MSP-PODCAST_1908_0576.wav,N
MSP-PODCAST_1908_0577.wav,H
MSP-PODCAST_1908_0580.wav,S
MSP-PODCAST_1908_0676.wav,H
MSP-PODCAST_1908_0736.wav,H
MSP-PODCAST_1908_0741.wav,X
MSP-PODCAST_1908_0753.wav,H
MSP-PODCAST_1908_0755.wav,H
MSP-PODCAST_1908_0757.wav,A
MSP-PODCAST_1908_0815.wav,U
MSP-PODCAST_1908_0817.wav,H
MSP-PODCAST_1908_0818.wav,X
MSP-PODCAST_1908_0913.wav,X
MSP-PODCAST_1908_0914.wav,X
MSP-PODCAST_1908_0915.wav,H
MSP-PODCAST_1908_0916.wav,X
MSP-PODCAST_1908_0918.wav,N
MSP-PODCAST_1908_0951.wav,N
MSP-PODCAST_1908_0953.wav,N
MSP-PODCAST_1908_1045.wav,C
MSP-PODCAST_1908_1049.wav,H
MSP-PODCAST_1908_1060.wav,H
MSP-PODCAST_1908_1062.wav,H
MSP-PODCAST_1908_1065.wav,H
MSP-PODCAST_1908_1066.wav,H
MSP-PODCAST_1908_1114.wav,H
MSP-PODCAST_1908_1116.wav,H
MSP-PODCAST_1908_1216.wav,N
MSP-PODCAST_1908_1217.wav,N
MSP-PODCAST_1908_1221.wav,X
MSP-PODCAST_1908_1242.wav,X
MSP-PODCAST_1908_1533.wav,N
MSP-PODCAST_1908_1558.wav,H
MSP-PODCAST_1908_1560.wav,X
MSP-PODCAST_1908_1561.wav,N
MSP-PODCAST_1908_1607.wav,X
MSP-PODCAST_1908_1721.wav,N
MSP-PODCAST_1908_1722.wav,N
MSP-PODCAST_1908_1724.wav,H
MSP-PODCAST_1908_1725.wav,N
MSP-PODCAST_1908_1726.wav,N
MSP-PODCAST_1908_1727.wav,A
MSP-PODCAST_1908_1840.wav,X
MSP-PODCAST_1908_1841.wav,X
MSP-PODCAST_1908_1842.wav,X
MSP-PODCAST_1908_1843.wav,N
MSP-PODCAST_1908_1844.wav,X
MSP-PODCAST_1908_1852.wav,H
MSP-PODCAST_1908_1908.wav,U
MSP-PODCAST_1908_1941.wav,H
MSP-PODCAST_1908_1943.wav,X
MSP-PODCAST_1908_1944.wav,N
MSP-PODCAST_1908_1946.wav,N
MSP-PODCAST_1908_1963.wav,F
MSP-PODCAST_1908_1964.wav,X
MSP-PODCAST_2100_0004.wav,U
MSP-PODCAST_2100_0006.wav,H
MSP-PODCAST_2100_0007.wav,C
MSP-PODCAST_2100_0008.wav,H
MSP-PODCAST_2100_0011.wav,N
MSP-PODCAST_2100_0012.wav,H
MSP-PODCAST_2100_0015.wav,N
MSP-PODCAST_2100_0018.wav,H
MSP-PODCAST_2100_0020.wav,H
MSP-PODCAST_2100_0021.wav,H
MSP-PODCAST_2100_0022.wav,N
MSP-PODCAST_2100_0023.wav,H
MSP-PODCAST_2100_0024.wav,X
MSP-PODCAST_2100_0026.wav,X
MSP-PODCAST_2100_0027.wav,X
MSP-PODCAST_2100_0028.wav,N
MSP-PODCAST_2100_0034.wav,N
MSP-PODCAST_2100_0035.wav,N
MSP-PODCAST_2100_0038.wav,H
MSP-PODCAST_2100_0041.wav,N
MSP-PODCAST_2100_0042.wav,N
MSP-PODCAST_2100_0045.wav,S
MSP-PODCAST_2100_0047.wav,X
MSP-PODCAST_2100_0050.wav,H
MSP-PODCAST_2100_0051.wav,X
MSP-PODCAST_2100_0053.wav,H
MSP-PODCAST_2100_0054.wav,X
MSP-PODCAST_2100_0056.wav,N
MSP-PODCAST_2100_0058.wav,X
MSP-PODCAST_2100_0059.wav,X
MSP-PODCAST_2100_0062.wav,C
MSP-PODCAST_2100_0065.wav,N
MSP-PODCAST_2100_0068.wav,H
MSP-PODCAST_2100_0069.wav,N
MSP-PODCAST_2100_0070.wav,N
MSP-PODCAST_2100_0073.wav,N
MSP-PODCAST_2100_0076.wav,X
MSP-PODCAST_2100_0079.wav,X
MSP-PODCAST_2100_0081.wav,U
MSP-PODCAST_2100_0084.wav,H
MSP-PODCAST_2100_0105.wav,H
MSP-PODCAST_2100_0106.wav,H
MSP-PODCAST_2100_0107.wav,H
MSP-PODCAST_2100_0108.wav,H
MSP-PODCAST_2100_0122.wav,H
MSP-PODCAST_2100_0124.wav,H
MSP-PODCAST_2100_0130.wav,N
MSP-PODCAST_2100_0132.wav,N
MSP-PODCAST_2100_0135.wav,N
MSP-PODCAST_2100_0136.wav,N
MSP-PODCAST_2100_0137.wav,X
MSP-PODCAST_2100_0142.wav,N
MSP-PODCAST_2100_0143.wav,X
MSP-PODCAST_2100_0144.wav,U
MSP-PODCAST_2100_0152.wav,N
MSP-PODCAST_2100_0155.wav,D
MSP-PODCAST_2100_0156.wav,H
MSP-PODCAST_2100_0164.wav,N
MSP-PODCAST_2100_0167.wav,N
MSP-PODCAST_2100_0168.wav,H
MSP-PODCAST_2100_0169.wav,X
MSP-PODCAST_2100_0170.wav,N
MSP-PODCAST_2100_0171.wav,N
MSP-PODCAST_2100_0173.wav,X
MSP-PODCAST_2100_0176.wav,X
MSP-PODCAST_2100_0178.wav,X
MSP-PODCAST_2100_0183.wav,H
MSP-PODCAST_2100_0187.wav,H
MSP-PODCAST_2100_0195.wav,X
MSP-PODCAST_2100_0196.wav,H
MSP-PODCAST_2100_0200.wav,N
MSP-PODCAST_2101_0003.wav,X
MSP-PODCAST_2101_0004.wav,X
MSP-PODCAST_2101_0013.wav,U
MSP-PODCAST_2101_0021.wav,S
MSP-PODCAST_2101_0024.wav,N
MSP-PODCAST_2101_0025.wav,X
MSP-PODCAST_2101_0040.wav,N
MSP-PODCAST_2101_0041.wav,N
MSP-PODCAST_2101_0043.wav,S
MSP-PODCAST_2101_0044.wav,H
MSP-PODCAST_2101_0045.wav,X
MSP-PODCAST_2101_0046.wav,S
MSP-PODCAST_2101_0061.wav,X
MSP-PODCAST_2101_0064.wav,H
MSP-PODCAST_2101_0065.wav,N
MSP-PODCAST_2101_0066.wav,N
MSP-PODCAST_2101_0067.wav,S
MSP-PODCAST_2101_0068.wav,H
MSP-PODCAST_2101_0071.wav,X
MSP-PODCAST_2101_0072.wav,N
MSP-PODCAST_2101_0073.wav,X
MSP-PODCAST_2101_0075.wav,N
MSP-PODCAST_2101_0094.wav,N
MSP-PODCAST_2101_0095.wav,F
MSP-PODCAST_2101_0101.wav,H
MSP-PODCAST_2101_0103.wav,U
MSP-PODCAST_2101_0109.wav,O
MSP-PODCAST_2101_0110.wav,H
MSP-PODCAST_2101_0195.wav,X
MSP-PODCAST_2101_0198.wav,X
MSP-PODCAST_2101_0205.wav,N
MSP-PODCAST_2101_0277.wav,S
MSP-PODCAST_2101_0280.wav,X
MSP-PODCAST_2101_0281.wav,X
MSP-PODCAST_2101_0282.wav,O
MSP-PODCAST_2101_0284.wav,N
MSP-PODCAST_2101_0286.wav,U
MSP-PODCAST_2101_0289.wav,X
MSP-PODCAST_2101_0292.wav,N
MSP-PODCAST_2101_0307.wav,H
MSP-PODCAST_2101_0332.wav,F
MSP-PODCAST_2101_0361.wav,N
MSP-PODCAST_2101_0363.wav,N
MSP-PODCAST_2101_0378.wav,N
MSP-PODCAST_2101_0379.wav,H
MSP-PODCAST_2102_0004.wav,H
MSP-PODCAST_2102_0006.wav,H
MSP-PODCAST_2102_0124.wav,N
MSP-PODCAST_2102_0129.wav,H
MSP-PODCAST_2102_0136.wav,X
MSP-PODCAST_2102_0138.wav,X
MSP-PODCAST_2102_0142.wav,X
MSP-PODCAST_2102_0145.wav,N
MSP-PODCAST_2102_0146.wav,N
MSP-PODCAST_2102_0149.wav,N
MSP-PODCAST_2102_0151.wav,H
MSP-PODCAST_2102_0153.wav,N
MSP-PODCAST_2102_0173.wav,N
MSP-PODCAST_2102_0178.wav,U
MSP-PODCAST_2102_0179.wav,N
MSP-PODCAST_2102_0193.wav,N
MSP-PODCAST_2102_0194.wav,N
MSP-PODCAST_2102_0203.wav,H
MSP-PODCAST_2102_0208.wav,X
MSP-PODCAST_2102_0221.wav,N
MSP-PODCAST_2102_0223.wav,X
MSP-PODCAST_2102_0226.wav,N
MSP-PODCAST_2102_0227.wav,X
MSP-PODCAST_2102_0232.wav,D
MSP-PODCAST_2102_0239.wav,N
MSP-PODCAST_2102_0245.wav,N
MSP-PODCAST_2102_0247.wav,N
MSP-PODCAST_2102_0248.wav,N
MSP-PODCAST_2102_0254.wav,H
MSP-PODCAST_2102_0269.wav,N
MSP-PODCAST_2102_0331.wav,N
MSP-PODCAST_2102_0335.wav,N
MSP-PODCAST_2102_0343.wav,X
MSP-PODCAST_2102_0344.wav,F
MSP-PODCAST_2102_0347.wav,H
MSP-PODCAST_2102_0350.wav,X
MSP-PODCAST_2102_0369.wav,H
MSP-PODCAST_2102_0393.wav,H
MSP-PODCAST_2102_0404.wav,X
MSP-PODCAST_2103_0012.wav,C
MSP-PODCAST_2103_0013.wav,N
MSP-PODCAST_2103_0014.wav,X
MSP-PODCAST_2103_0019.wav,N
MSP-PODCAST_2103_0024.wav,N
MSP-PODCAST_2103_0030.wav,H
MSP-PODCAST_2103_0031.wav,H
MSP-PODCAST_2103_0034.wav,X
MSP-PODCAST_2103_0044.wav,H
MSP-PODCAST_2103_0067.wav,X
MSP-PODCAST_2103_0076.wav,N
MSP-PODCAST_2103_0080.wav,H
MSP-PODCAST_2103_0081.wav,H
MSP-PODCAST_2103_0083.wav,H
MSP-PODCAST_2103_0087.wav,N
MSP-PODCAST_2103_0089.wav,X
MSP-PODCAST_2103_0093.wav,S
MSP-PODCAST_2103_0118.wav,N
MSP-PODCAST_2103_0119.wav,S
MSP-PODCAST_2103_0120.wav,S
MSP-PODCAST_2103_0123.wav,H
MSP-PODCAST_2103_0159.wav,X
MSP-PODCAST_2103_0164.wav,H
MSP-PODCAST_2103_0165.wav,N
MSP-PODCAST_2103_0166.wav,F
MSP-PODCAST_2103_0167.wav,N
MSP-PODCAST_2103_0170.wav,N
MSP-PODCAST_2103_0172.wav,N
MSP-PODCAST_2103_0174.wav,H
MSP-PODCAST_2103_0175.wav,S
MSP-PODCAST_2103_0176.wav,N
MSP-PODCAST_2103_0177.wav,N
MSP-PODCAST_2103_0181.wav,X
MSP-PODCAST_2103_0186.wav,X
MSP-PODCAST_2103_0189.wav,N
MSP-PODCAST_2103_0199.wav,N
MSP-PODCAST_2103_0224.wav,X
MSP-PODCAST_2103_0230.wav,X
MSP-PODCAST_2103_0233.wav,N
MSP-PODCAST_2103_0237.wav,N
MSP-PODCAST_2103_0468.wav,N
MSP-PODCAST_2103_0473.wav,N
MSP-PODCAST_2103_0617.wav,H
MSP-PODCAST_2103_0618.wav,X
MSP-PODCAST_2103_0628.wav,X
MSP-PODCAST_2103_0663.wav,N
MSP-PODCAST_2103_0668.wav,X
MSP-PODCAST_2103_0678.wav,H
MSP-PODCAST_2103_0690.wav,U
MSP-PODCAST_2104_0017.wav,H
MSP-PODCAST_2104_0019.wav,H
MSP-PODCAST_2104_0029.wav,H
MSP-PODCAST_2104_0043.wav,H
MSP-PODCAST_2104_0044.wav,H
MSP-PODCAST_2104_0047.wav,H
MSP-PODCAST_2104_0064.wav,H
MSP-PODCAST_2104_0069.wav,H
MSP-PODCAST_2104_0070.wav,N
MSP-PODCAST_2104_0099.wav,H
MSP-PODCAST_2104_0104.wav,C
MSP-PODCAST_2104_0117.wav,X
MSP-PODCAST_2104_0131.wav,H
MSP-PODCAST_2104_0135.wav,C
MSP-PODCAST_2104_0137.wav,U
MSP-PODCAST_2104_0147.wav,H
MSP-PODCAST_2104_0164.wav,H
MSP-PODCAST_2104_0167.wav,H
MSP-PODCAST_2104_0169.wav,N
MSP-PODCAST_2104_0186.wav,A
MSP-PODCAST_2104_0197.wav,H
MSP-PODCAST_2104_0198.wav,X
MSP-PODCAST_2104_0224.wav,C
MSP-PODCAST_2104_0232.wav,A
MSP-PODCAST_2104_0239.wav,X
MSP-PODCAST_2104_0240.wav,N
MSP-PODCAST_2104_0263.wav,X
MSP-PODCAST_2104_0300.wav,S
MSP-PODCAST_2104_0314.wav,N
MSP-PODCAST_2104_0322.wav,C
MSP-PODCAST_2104_0327.wav,H
MSP-PODCAST_2104_0328.wav,X
MSP-PODCAST_2104_0333.wav,X
MSP-PODCAST_2104_0353.wav,X
MSP-PODCAST_2104_0357.wav,H
MSP-PODCAST_2104_0359.wav,N
MSP-PODCAST_2104_0407.wav,H
MSP-PODCAST_2104_0412.wav,A
MSP-PODCAST_2104_0429.wav,X
MSP-PODCAST_2104_0432.wav,H
MSP-PODCAST_2104_0500.wav,H
MSP-PODCAST_2104_0505.wav,H
MSP-PODCAST_2104_0521.wav,X
MSP-PODCAST_2104_0522.wav,C
MSP-PODCAST_2104_0531.wav,N
MSP-PODCAST_2104_0541.wav,N
MSP-PODCAST_2104_0544.wav,X
MSP-PODCAST_2104_0547.wav,H
MSP-PODCAST_2104_0566.wav,X
MSP-PODCAST_2104_0571.wav,X
MSP-PODCAST_2104_0587.wav,H
MSP-PODCAST_2104_0590.wav,H
MSP-PODCAST_2104_0597.wav,N
MSP-PODCAST_2104_0599.wav,X
MSP-PODCAST_2104_0623.wav,X
MSP-PODCAST_2104_0638.wav,A
MSP-PODCAST_2104_0639.wav,N
MSP-PODCAST_2104_0673.wav,X
MSP-PODCAST_2104_0675.wav,N
MSP-PODCAST_2104_0676.wav,H
MSP-PODCAST_2104_0702.wav,N
MSP-PODCAST_2104_0722.wav,S
MSP-PODCAST_2104_0723.wav,X
MSP-PODCAST_2104_0725.wav,X
MSP-PODCAST_2104_0734.wav,X
MSP-PODCAST_2104_0736.wav,X
MSP-PODCAST_2104_0738.wav,A
MSP-PODCAST_2104_0739.wav,X
MSP-PODCAST_2104_0756.wav,H
MSP-PODCAST_2104_0757.wav,N
MSP-PODCAST_2104_0766.wav,X
MSP-PODCAST_2104_0795.wav,N
MSP-PODCAST_2104_0797.wav,N
MSP-PODCAST_2104_0799.wav,H
MSP-PODCAST_2104_0812.wav,A
MSP-PODCAST_2104_0829.wav,H
MSP-PODCAST_2104_0833.wav,H
MSP-PODCAST_2104_0843.wav,H
MSP-PODCAST_2104_0863.wav,N
MSP-PODCAST_2104_0874.wav,N
MSP-PODCAST_2104_0875.wav,H
MSP-PODCAST_2104_0914.wav,H
MSP-PODCAST_2104_0917.wav,H
MSP-PODCAST_2104_0918.wav,H
MSP-PODCAST_2104_0926.wav,H
MSP-PODCAST_2104_0932.wav,U
MSP-PODCAST_2104_1007.wav,N
